site,count,original,beverage,trend,seasonal,random,season_adjust,intervention
B,73,40,Zero-calorie,107.28571428571428,-83.99675781642705,16.71104353071277,123.99675781642705,wash
B,74,52,Zero-calorie,100.57142857142856,-87.58789082135317,39.016462249924615,139.58789082135317,wash
B,75,172,Zero-calorie,103.99999999999999,35.90472001608525,32.09527998391475,136.09527998391474,wash
B,76,170,Zero-calorie,109.28571428571426,32.584522971750275,28.129762742535448,137.4154770282497,wash
B,77,156,Zero-calorie,107.42857142857142,48.50077912938574,0.07064944204284984,107.49922087061427,wash
B,78,123,Zero-calorie,107.42857142857142,25.131321001306922,-9.559892429878346,97.86867899869307,wash2
B,79,52,Zero-calorie,111.57142857142856,29.463305519252035,-89.03473409068059,22.536694480747965,wash2
B,80,27,Zero-calorie,114.71428571428572,-83.99675781642705,-3.717527897858673,110.99675781642705,wash2
B,81,52,Zero-calorie,125.71428571428571,-87.58789082135317,13.873605107067462,139.58789082135317,wash2
B,82,201,Zero-calorie,139.99999999999997,35.90472001608525,25.095279983914764,165.09527998391474,wash2
B,83,192,Zero-calorie,158.85714285714283,32.584522971750275,0.5583341711068783,159.4154770282497,wash2
B,84,233,Zero-calorie,163.7142857142857,48.50077912938574,20.784935156328572,184.49922087061427,wash2
B,85,223,Zero-calorie,164.14285714285714,25.131321001306922,33.72582185583593,197.86867899869307,follow
B,86,184,Zero-calorie,165.1428571428571,29.463305519252035,-10.606162662109142,154.53669448074797,follow
B,87,61,Zero-calorie,164.14285714285714,-83.99675781642705,-19.14609932643009,144.99675781642705,follow
B,88,55,Zero-calorie,165.14285714285714,-87.58789082135317,-22.55496632150397,142.58789082135317,follow
B,89,208,Zero-calorie,160.85714285714283,35.90472001608525,11.238137126771903,172.09527998391474,follow
B,90,185,Zero-calorie,160.85714285714286,32.584522971750275,-8.44166582889315,152.4154770282497,follow
B,91,240,Zero-calorie,161.28571428571428,48.50077912938574,30.21350658489999,191.49922087061427,follow
B,92,193,Zero-calorie,159.42857142857142,25.131321001306922,8.440107570121654,167.86867899869307,follow
B,93,184,Zero-calorie,159.42857142857142,29.463305519252035,-4.891876947823448,154.53669448074797,follow
B,94,64,Zero-calorie,162.57142857142856,-83.99675781642705,-14.574670755001506,147.99675781642705,follow
B,95,42,Zero-calorie,155.57142857142856,-87.58789082135317,-25.983537750075385,129.58789082135317,follow
B,96,208,Zero-calorie,157.85714285714283,35.90472001608525,14.238137126771903,172.09527998391474,follow
B,97,207,Zero-calorie,155.42857142857142,32.584522971750275,18.986905599678295,174.4154770282497,follow
B,98,191,Zero-calorie,148.14285714285714,48.50077912938574,-5.643636272242873,142.49922087061427,follow
B,99,209,Zero-calorie,144.42857142857142,25.131321001306922,39.440107570121654,183.86867899869307,follow
B,100,167,Zero-calorie,137,29.463305519252035,0.5366944807479683,137.53669448074797,follow
B,101,13,Zero-calorie,131.7142857142857,-83.99675781642705,-34.717527897858645,96.99675781642705,follow
B,102,16,Zero-calorie,129.14285714285714,-87.58789082135317,-25.55496632150397,103.58789082135317,follow
B,103,156,Zero-calorie,123.57142857142856,35.90472001608525,-3.476148587513805,120.09527998391475,follow
B,104,170,Zero-calorie,128.1428571428571,32.584522971750275,9.2726198853926,137.4154770282497,follow
B,105,173,Zero-calorie,135.57142857142856,48.50077912938574,-11.072207700814289,124.49922087061427,follow
B,106,170,Zero-calorie,138.99999999999997,25.131321001306922,5.868678998693099,144.86867899869307,follow
B,107,199,Zero-calorie,140,29.463305519252035,29.53669448074797,169.53669448074797,follow
B,108,65,Zero-calorie,140.28571428571428,-83.99675781642705,8.711043530712772,148.99675781642705,follow
B,109,40,Zero-calorie,141.42857142857142,-87.58789082135317,-13.840680607218246,127.58789082135317,follow
B,110,163,Zero-calorie,136.85714285714283,35.90472001608525,-9.761862873228083,127.09527998391475,preint
B,111,172,Zero-calorie,136.28571428571428,32.584522971750275,3.1297627425354335,139.4154770282497,preint
B,112,181,Zero-calorie,133.57142857142858,48.50077912938574,-1.0722077008143174,132.49922087061427,preint
B,113,138,Zero-calorie,137.57142857142856,25.131321001306922,-24.702749572735485,112.86867899869307,preint
B,114,195,Zero-calorie,135.57142857142856,29.463305519252035,29.965265909319413,165.53669448074797,preint
B,115,46,Zero-calorie,134.57142857142856,-83.99675781642705,-4.574670755001506,129.99675781642705,preint
B,116,68,Zero-calorie,131.57142857142856,-87.58789082135317,24.016462249924615,155.58789082135317,preint
B,117,149,Zero-calorie,140.14285714285714,35.90472001608525,-27.04757715894239,113.09527998391475,preint
B,118,165,Zero-calorie,138.42857142857144,32.584522971750275,-6.013094400321734,132.4154770282497,preint
B,119,160,Zero-calorie,135.57142857142858,48.50077912938574,-24.072207700814317,111.49922087061427,preint
B,120,198,Zero-calorie,131.85714285714286,25.131321001306922,41.01153614155021,172.86867899869307,preint
B,121,183,Zero-calorie,134,29.463305519252035,19.53669448074797,153.53669448074797,preint
B,122,26,Zero-calorie,128.85714285714286,-83.99675781642705,-18.860385040715812,109.99675781642705,preint
B,123,42,Zero-calorie,123.85714285714283,-87.58789082135317,5.730747964210337,129.58789082135317,preint
B,124,164,Zero-calorie,122.99999999999999,35.90472001608525,5.09527998391475,128.09527998391474,cal
B,125,129,Zero-calorie,125.42857142857143,32.584522971750275,-29.013094400321705,96.41547702824973,cal
B,126,125,Zero-calorie,124.57142857142857,48.50077912938574,-48.0722077008143,76.49922087061427,cal
B,127,192,Zero-calorie,125.28571428571429,25.131321001306922,41.58296471297878,166.86867899869307,cal
B,128,200,Zero-calorie,128.28571428571428,29.463305519252035,42.25098019503369,170.53669448074797,cal
B,129,20,Zero-calorie,131.28571428571428,-83.99675781642705,-27.28895646928723,103.99675781642705,cal
B,130,47,Zero-calorie,143.28571428571428,-87.58789082135317,-8.697823464361107,134.58789082135317,cal
B,131,185,Zero-calorie,138,35.90472001608525,11.095279983914736,149.09527998391474,cal
B,132,150,Zero-calorie,127.42857142857143,32.584522971750275,-10.013094400321705,117.41547702824973,cal
B,133,209,Zero-calorie,133.85714285714286,48.50077912938574,26.642078013471405,160.49922087061427,cal
B,134,155,Zero-calorie,134,25.131321001306922,-4.1313210013069295,129.86867899869307,cal
B,135,126,Zero-calorie,130.57142857142856,29.463305519252035,-34.03473409068059,96.53669448074797,cal
B,136,65,Zero-calorie,132.42857142857142,-83.99675781642705,16.568186387855633,148.99675781642705,cal
B,137,48,Zero-calorie,123.85714285714286,-87.58789082135317,11.730747964210309,135.58789082135317,cal
B,138,161,Zero-calorie,122.28571428571428,35.90472001608525,2.8095656982004726,125.09527998391475,cal
B,139,163,Zero-calorie,137.28571428571428,32.584522971750275,-6.8702372574645665,130.4154770282497,cal
B,140,149,Zero-calorie,132.28571428571428,48.50077912938574,-31.78649341510001,100.49922087061427,cal
B,141,144,Zero-calorie,128.85714285714286,25.131321001306922,-9.98846385844979,118.86867899869307,cal
B,142,231,Zero-calorie,133.28571428571428,29.463305519252035,68.25098019503369,201.53669448074797,cal
B,143,30,Zero-calorie,128.14285714285714,-83.99675781642705,-14.14609932643009,113.99675781642705,cal
B,144,24,Zero-calorie,126.42857142857143,-87.58789082135317,-14.84068060721826,111.58789082135317,cal
B,145,192,Zero-calorie,125.28571428571429,35.90472001608525,30.809565698200444,156.09527998391474,wash
B,146,127,Zero-calorie,107.28571428571429,32.584522971750275,-12.870237257464566,94.41547702824973,wash
B,147,137,Zero-calorie,114.57142857142857,48.50077912938574,-26.072207700814303,88.49922087061427,wash
B,148,136,Zero-calorie,113,25.131321001306922,-2.1313210013069295,110.86867899869307,wash
B,149,105,Zero-calorie,108.42857142857142,29.463305519252035,-32.89187694782345,75.53669448074797,wash
B,150,81,Zero-calorie,102.42857142857142,-83.99675781642705,62.56818638785563,164.99675781642705,wash
B,151,13,Zero-calorie,97.71428571428571,-87.58789082135317,2.873605107067462,100.58789082135317,wash
B,152,160,Zero-calorie,94.71428571428571,35.90472001608525,29.380994269629042,124.09527998391475,both
B,153,85,Zero-calorie,101.28571428571429,32.584522971750275,-48.87023725746457,52.415477028249725,both
B,154,104,Zero-calorie,91.14285714285714,48.50077912938574,-35.64363627224288,55.49922087061426,both
B,155,115,Zero-calorie,91.7142857142857,25.131321001306922,-1.8456067155926235,89.86867899869307,both
B,156,151,Zero-calorie,86.28571428571428,29.463305519252035,35.25098019503369,121.53669448074797,both
B,157,10,Zero-calorie,90.57142857142857,-83.99675781642705,3.42532924499848,93.99675781642705,both
B,158,17,Zero-calorie,95.28571428571429,-87.58789082135317,9.302176535638878,104.58789082135317,both
B,159,122,Zero-calorie,100.28571428571429,35.90472001608525,-14.190434301799542,86.09527998391475,both
B,160,115,Zero-calorie,92.28571428571429,32.584522971750275,-9.870237257464566,82.41547702824973,both
B,161,137,Zero-calorie,98.57142857142857,48.50077912938574,-10.072207700814303,88.49922087061427,both
B,162,150,Zero-calorie,103.85714285714286,25.131321001306922,21.01153614155021,124.86867899869307,both
B,163,95,Zero-calorie,101.28571428571428,29.463305519252035,-35.74901980496631,65.53669448074797,both
B,164,54,Zero-calorie,102,-83.99675781642705,35.99675781642705,137.99675781642705,both
B,165,54,Zero-calorie,101.57142857142857,-87.58789082135317,40.0164622499246,141.58789082135317,both
B,166,104,Zero-calorie,91.71428571428571,35.90472001608525,-23.619005730370958,68.09527998391475,both
B,167,120,Zero-calorie,95.57142857142856,32.584522971750275,-8.15595154317883,87.41547702824973,both
B,168,134,Zero-calorie,93.57142857142856,48.50077912938574,-8.072207700814289,85.49922087061427,both
B,169,81,Zero-calorie,91,25.131321001306922,-35.13132100130692,55.86867899869308,both
B,170,122,Zero-calorie,97.14285714285712,29.463305519252035,-4.606162662109156,92.53669448074797,both
B,171,40,Zero-calorie,93.57142857142856,-83.99675781642705,30.425329244998494,123.99675781642705,both
B,172,36,Zero-calorie,90.14285714285714,-87.58789082135317,33.44503367849603,123.58789082135317,both
B,173,147,Zero-calorie,90.14285714285714,35.90472001608525,20.95242284105761,111.09527998391475,wash
B,174,95,Zero-calorie,89.85714285714285,32.584522971750275,-27.44166582889312,62.415477028249725,wash
B,175,110,Zero-calorie,90.57142857142857,48.50077912938574,-29.07220770081431,61.49922087061426,wash
B,176,81,Zero-calorie,93,25.131321001306922,-37.13132100130692,55.86867899869308,wash
B,177,120,Zero-calorie,90.71428571428571,29.463305519252035,-0.17759123353773987,90.53669448074797,wash
B,178,45,Zero-calorie,94.28571428571428,-83.99675781642705,34.71104353071277,128.99675781642705,wash
B,179,53,Zero-calorie,98.85714285714285,-87.58789082135317,41.73074796421032,140.58789082135317,wash
B,180,131,Zero-calorie,104.7142857142857,35.90472001608525,-9.619005730370944,95.09527998391475,excer
B,181,120,Zero-calorie,114.57142857142857,32.584522971750275,-27.155951543178844,87.41547702824973,excer
B,182,142,Zero-calorie,114.99999999999997,48.50077912938574,-21.500779129385705,93.49922087061427,excer
B,183,122,Zero-calorie,110.57142857142857,25.131321001306922,-13.702749572735499,96.86867899869307,excer
B,184,189,Zero-calorie,115.7142857142857,29.463305519252035,43.822408766462274,159.53669448074797,excer
B,185,48,Zero-calorie,116.85714285714286,-83.99675781642705,15.139614959284188,131.99675781642705,excer
B,186,22,Zero-calorie,126.57142857142857,-87.58789082135317,-16.9835377500754,109.58789082135317,excer
B,187,167,Zero-calorie,126.42857142857142,35.90472001608525,4.66670855534332,131.09527998391474,excer
B,188,128,Zero-calorie,115.71428571428572,32.584522971750275,-20.298808686035997,95.41547702824973,excer
B,189,210,Zero-calorie,119.57142857142856,48.50077912938574,41.92779229918571,161.49922087061427,excer
B,190,121,Zero-calorie,124,25.131321001306922,-28.13132100130693,95.86867899869307,excer
B,191,114,Zero-calorie,114.42857142857142,29.463305519252035,-29.891876947823448,84.53669448074797,excer
B,192,75,Zero-calorie,115.57142857142856,-83.99675781642705,43.425329244998494,158.99675781642705,excer
B,193,53,Zero-calorie,109.28571428571428,-87.58789082135317,31.302176535638893,140.58789082135317,excer
B,194,100,Zero-calorie,110.14285714285711,35.90472001608525,-46.04757715894236,64.09527998391475,excer
B,195,136,Zero-calorie,114.7142857142857,32.584522971750275,-11.298808686035969,103.41547702824973,excer
B,196,166,Zero-calorie,107.42857142857143,48.50077912938574,10.070649442042836,117.49922087061427,excer
B,197,127,Zero-calorie,102.14285714285714,25.131321001306922,-0.27417814416406827,101.86867899869307,excer
B,198,146,Zero-calorie,106.42857142857142,29.463305519252035,10.108123052176552,116.53669448074797,excer
B,199,24,Zero-calorie,107.28571428571428,-83.99675781642705,0.7110435307127716,107.99675781642705,excer
B,200,16,Zero-calorie,105.28571428571428,-87.58789082135317,-1.6978234643611074,103.58789082135317,excer
B,201,130,Zero-calorie,101.57142857142858,35.90472001608525,-7.476148587513833,94.09527998391475,wash
B,202,142,Zero-calorie,95.85714285714285,32.584522971750275,13.558334171106878,109.41547702824973,wash
B,203,152,Zero-calorie,101.28571428571428,48.50077912938574,2.2135065848999886,103.49922087061427,wash
B,204,101,Zero-calorie,104.99999999999999,25.131321001306922,-29.131321001306915,75.86867899869307,wash
B,205,106,Zero-calorie,99.57142857142856,29.463305519252035,-23.034734090680587,76.53669448074797,wash
B,206,62,Zero-calorie,89.85714285714285,-83.99675781642705,56.1396149592842,145.99675781642705,wash
B,207,42,Zero-calorie,85.85714285714286,-87.58789082135317,43.73074796421031,129.58789082135317,wash
B,208,92,Zero-calorie,92.99999999999999,35.90472001608525,-36.904720016085236,56.09527998391475,follow
B,209,74,Zero-calorie,95.57142857142856,32.584522971750275,-54.15595154317883,41.415477028249725,follow
B,210,124,Zero-calorie,90.28571428571428,48.50077912938574,-14.786493415100011,75.49922087061427,follow
B,211,151,Zero-calorie,86.57142857142856,25.131321001306922,39.297250427264515,125.86867899869307,follow
B,212,124,Zero-calorie,75.71428571428571,29.463305519252035,18.82240876646226,94.53669448074797,follow
B,213,25,Zero-calorie,67.42857142857142,-83.99675781642705,41.56818638785563,108.99675781642705,follow
B,214,16,Zero-calorie,51.99999999999999,-87.58789082135317,51.58789082135318,103.58789082135317,follow
B,215,16,Zero-calorie,32.71428571428571,35.90472001608525,-52.61900573037096,-19.90472001608525,follow
B,216,16,Zero-calorie,17.285714285714285,32.584522971750275,-33.87023725746456,-16.584522971750275,follow
B,217,16,Zero-calorie,15.999999999999996,48.50077912938574,-48.500779129385734,-32.50077912938574,follow
B,218,16,Zero-calorie,15.999999999999996,25.131321001306922,-25.13132100130692,-9.131321001306922,follow
B,219,16,Zero-calorie,NA,29.463305519252035,NA,-13.463305519252035,follow
B,220,16,Zero-calorie,NA,-83.99675781642705,NA,99.99675781642705,follow
B,221,16,Zero-calorie,NA,-87.58789082135317,NA,103.58789082135317,follow
C,20,582,Zero-calorie,NA,51.38921282798833,NA,530.6107871720117,preint
C,21,718,Zero-calorie,NA,46.404518950437314,NA,671.5954810495626,preint
C,22,856,Zero-calorie,NA,56.603498542274046,NA,799.396501457726,dismes
C,23,697,Zero-calorie,462.57142857142856,38.884110787172006,195.5444606413995,658.115889212828,dismes
C,24,9,Zero-calorie,456.1428571428571,-116.97303206997084,-330.1698250728863,125.97303206997084,dismes
C,25,30,Zero-calorie,450.1428571428571,-128.91690962099125,-291.22594752186586,158.91690962099125,dismes
C,26,346,Zero-calorie,453.4285714285714,52.60860058309038,-160.03717201166177,293.3913994169096,dismes
C,27,537,Zero-calorie,496.7142857142857,51.38921282798833,-11.103498542274053,485.61078717201167,dismes
C,28,676,Zero-calorie,545.2857142857143,46.404518950437314,84.3097667638483,629.5954810495626,dismes
C,29,879,Zero-calorie,579,56.603498542274046,243.396501457726,822.396501457726,dismes
C,30,1000,Zero-calorie,641.1428571428571,38.884110787172006,319.97303206997094,961.115889212828,dismes
C,31,349,Zero-calorie,638,-116.97303206997084,-172.02696793002917,465.9730320699708,dismes
C,32,266,Zero-calorie,573.8571428571428,-128.91690962099125,-178.94023323615153,394.91690962099125,dismes
C,33,781,Zero-calorie,480.2857142857142,52.60860058309038,248.1056851311954,728.3913994169096,dismes
C,34,515,Zero-calorie,368.71428571428567,51.38921282798833,94.896501457726,463.61078717201167,dismes
C,35,227,Zero-calorie,328.71428571428567,46.404518950437314,-148.11880466472297,180.5954810495627,dismes
C,36,224,Zero-calorie,301.57142857142856,56.603498542274046,-134.1749271137026,167.39650145772595,dismes
C,37,219,Zero-calorie,221.4285714285714,38.884110787172006,-41.31268221574339,180.115889212828,dismes
C,38,69,Zero-calorie,179.85714285714286,-116.97303206997084,6.115889212827966,185.97303206997083,dismes
C,39,76,Zero-calorie,176.28571428571428,-128.91690962099125,28.63119533527697,204.91690962099125,dismes
C,40,220,Zero-calorie,148.14285714285714,52.60860058309038,19.248542274052483,167.39139941690962,dismes
C,41,224,Zero-calorie,131.14285714285714,51.38921282798833,41.46793002915453,172.61078717201167,dismes
C,42,202,Zero-calorie,128.28571428571428,46.404518950437314,27.309766763848415,155.5954810495627,dismes
C,43,27,Zero-calorie,122.57142857142857,56.603498542274046,-152.1749271137026,-29.603498542274046,wash
C,44,100,Zero-calorie,121.85714285714285,38.884110787172006,-60.74125364431485,61.115889212827994,wash
C,45,49,Zero-calorie,122,-116.97303206997084,43.97303206997083,165.97303206997083,wash
C,46,36,Zero-calorie,121.28571428571428,-128.91690962099125,43.63119533527697,164.91690962099125,wash
C,47,215,Zero-calorie,157.7142857142857,52.60860058309038,4.677113702623927,162.39139941690962,wash
C,48,225,Zero-calorie,176.14285714285714,51.38921282798833,-2.5320699708454697,173.61078717201167,wash
C,49,197,Zero-calorie,178.42857142857142,46.404518950437314,-27.833090379008723,150.5954810495627,wash
C,50,282,Zero-calorie,182.14285714285714,56.603498542274046,43.25364431486881,225.39650145772595,dis
C,51,229,Zero-calorie,181.99999999999997,38.884110787172006,8.115889212828023,190.115889212828,dis
C,52,65,Zero-calorie,183.57142857142856,-116.97303206997084,-1.598396501457728,181.97303206997083,dis
C,53,62,Zero-calorie,190.14285714285714,-128.91690962099125,0.7740524781341094,190.91690962099125,dis
C,54,214,Zero-calorie,186.14285714285714,52.60860058309038,-24.751457725947517,161.39139941690962,dis
C,55,236,Zero-calorie,183.14285714285714,51.38921282798833,1.4679300291545303,184.61078717201167,dis
C,56,243,Zero-calorie,183.85714285714286,46.404518950437314,12.738338192419832,196.5954810495627,dis
C,57,254,Zero-calorie,184.42857142857144,56.603498542274046,12.967930029154502,197.39650145772595,dis
C,58,208,Zero-calorie,191.14285714285717,38.884110787172006,-22.026967930029173,169.115889212828,dis
C,59,70,Zero-calorie,179.14285714285714,-116.97303206997084,7.8301749271136885,186.97303206997083,dis
C,60,66,Zero-calorie,182.42857142857142,-128.91690962099125,12.488338192419832,194.91690962099125,dis
C,61,261,Zero-calorie,182.57142857142856,52.60860058309038,25.819970845481066,208.39139941690962,dis
C,62,152,Zero-calorie,181.7142857142857,51.38921282798833,-81.10349854227402,100.61078717201167,dis
C,63,266,Zero-calorie,183.99999999999997,46.404518950437314,35.59548104956272,219.5954810495627,dis
C,64,255,Zero-calorie,183.28571428571428,56.603498542274046,15.110787172011669,198.39650145772595,dis
C,65,202,Zero-calorie,178.42857142857142,38.884110787172006,-15.312682215743422,163.115889212828,dis
C,66,86,Zero-calorie,188.85714285714283,-116.97303206997084,14.115889212827994,202.97303206997083,dis
C,67,61,Zero-calorie,178.99999999999997,-128.91690962099125,10.916909620991277,189.91690962099125,dis
C,68,227,Zero-calorie,161.57142857142856,52.60860058309038,12.819970845481066,174.39139941690962,dis
C,69,225,Zero-calorie,138.57142857142856,51.38921282798833,35.039358600583114,173.61078717201167,dis
C,70,197,Zero-calorie,133.14285714285714,46.404518950437314,17.452623906705554,150.5954810495627,dis
C,71,133,Zero-calorie,132.57142857142856,56.603498542274046,-56.17492711370261,76.39650145772595,wash
C,72,41,Zero-calorie,129.28571428571428,38.884110787172006,-127.16982507288628,2.1158892128279945,wash
C,73,48,Zero-calorie,131.71428571428572,-116.97303206997084,33.258746355685105,164.97303206997083,wash
C,74,57,Zero-calorie,133.28571428571428,-128.91690962099125,52.63119533527697,185.91690962099125,wash
C,75,204,Zero-calorie,146.57142857142858,52.60860058309038,4.819970845481038,151.39139941690962,wash
C,76,242,Zero-calorie,146,51.38921282798833,44.61078717201167,190.61078717201167,wash
C,77,208,Zero-calorie,146,46.404518950437314,15.595481049562693,161.5954810495627,wash
C,78,226,Zero-calorie,144.85714285714286,56.603498542274046,24.539358600583085,169.39650145772595,wash2
C,79,37,Zero-calorie,147.28571428571428,38.884110787172006,-149.16982507288628,-1.8841107871720055,wash2
C,80,48,Zero-calorie,137.14285714285717,-116.97303206997084,27.83017492711366,164.97303206997083,wash2
C,81,49,Zero-calorie,134.42857142857144,-128.91690962099125,43.4883381924198,177.91690962099125,wash2
C,82,221,Zero-calorie,131.71428571428572,52.60860058309038,36.6771137026239,168.39139941690962,wash2
C,83,171,Zero-calorie,149.14285714285714,51.38921282798833,-29.53206997084547,119.61078717201167,wash2
C,84,189,Zero-calorie,148.57142857142856,46.404518950437314,-5.975947521865862,142.5954810495627,wash2
C,85,207,Zero-calorie,148,56.603498542274046,2.3965014577259467,150.39650145772595,follow
C,86,159,Zero-calorie,146.85714285714283,38.884110787172006,-26.74125364431484,120.115889212828,follow
C,87,44,Zero-calorie,158.85714285714283,-116.97303206997084,2.1158892128279945,160.97303206997083,follow
C,88,45,Zero-calorie,160.14285714285717,-128.91690962099125,13.774052478134081,173.91690962099125,follow
C,89,213,Zero-calorie,170.1428571428571,52.60860058309038,-9.751457725947489,160.39139941690962,follow
C,90,255,Zero-calorie,177.14285714285708,51.38921282798833,26.467930029154587,203.61078717201167,follow
C,91,198,Zero-calorie,186.28571428571425,46.404518950437314,-34.690233236151556,151.5954810495627,follow
C,92,277,Zero-calorie,187.99999999999997,56.603498542274046,32.396501457725975,220.39650145772595,follow
C,93,208,Zero-calorie,183.85714285714283,38.884110787172006,-14.741253644314838,169.115889212828,follow
C,94,108,Zero-calorie,181.28571428571428,-116.97303206997084,43.68731778425655,224.97303206997083,follow
C,95,57,Zero-calorie,185.57142857142856,-128.91690962099125,0.345481049562693,185.91690962099125,follow
C,96,184,Zero-calorie,181.1428571428571,52.60860058309038,-49.75145772594749,131.39139941690962,follow
C,97,237,Zero-calorie,179.99999999999997,51.38921282798833,5.6107871720116975,185.61078717201167,follow
C,98,228,Zero-calorie,169.57142857142856,46.404518950437314,12.024052478134138,181.5954810495627,follow
C,99,246,Zero-calorie,164.57142857142856,56.603498542274046,24.82507288629739,189.39650145772595,follow
C,100,200,Zero-calorie,166.42857142857142,38.884110787172006,-5.312682215743422,161.115889212828,follow
C,101,35,Zero-calorie,164.71428571428567,-116.97303206997084,-12.741253644314838,151.97303206997083,follow
C,102,22,Zero-calorie,165.85714285714286,-128.91690962099125,-14.940233236151613,150.91690962099125,follow
C,103,197,Zero-calorie,161.85714285714283,52.60860058309038,-17.46574344023321,144.39139941690962,follow
C,104,225,Zero-calorie,161,51.38921282798833,12.610787172011669,173.61078717201167,follow
C,105,236,Zero-calorie,163.99999999999997,46.404518950437314,25.59548104956272,189.5954810495627,follow
C,106,218,Zero-calorie,170.42857142857142,56.603498542274046,-9.03206997084547,161.39650145772595,follow
C,107,194,Zero-calorie,172.7142857142857,38.884110787172006,-17.5983965014577,155.115889212828,follow
C,108,56,Zero-calorie,169.85714285714286,-116.97303206997084,3.115889212827966,172.97303206997083,follow
C,109,67,Zero-calorie,171.42857142857142,-128.91690962099125,24.488338192419832,195.91690962099125,follow
C,110,213,Zero-calorie,170.42857142857144,52.60860058309038,-10.037172011661823,160.39139941690962,preint
C,111,205,Zero-calorie,171.7142857142857,51.38921282798833,-18.103498542274025,153.61078717201167,preint
C,112,247,Zero-calorie,168.85714285714283,46.404518950437314,31.73833819241986,200.5954810495627,preint
C,113,211,Zero-calorie,166.99999999999997,56.603498542274046,-12.603498542274025,154.39650145772595,preint
C,114,203,Zero-calorie,164.99999999999997,38.884110787172006,-0.8841107871719771,164.115889212828,preint
C,115,36,Zero-calorie,167.57142857142856,-116.97303206997084,-14.598396501457728,152.97303206997083,preint
C,116,54,Zero-calorie,158.99999999999997,-128.91690962099125,23.916909620991277,182.91690962099125,preint
C,117,199,Zero-calorie,162.7142857142857,52.60860058309038,-16.322886297376073,146.39139941690962,preint
C,118,223,Zero-calorie,165.28571428571425,51.38921282798833,6.32507288629742,171.61078717201167,preint
C,119,187,Zero-calorie,173.28571428571425,46.404518950437314,-32.690233236151556,140.5954810495627,preint
C,120,237,Zero-calorie,175.99999999999997,56.603498542274046,4.396501457725975,180.39650145772595,preint
C,121,221,Zero-calorie,176.42857142857144,38.884110787172006,5.68731778425655,182.115889212828,preint
C,122,92,Zero-calorie,177.42857142857142,-116.97303206997084,31.54446064139941,208.97303206997083,preint
C,123,73,Zero-calorie,184.57142857142856,-128.91690962099125,17.345481049562693,201.91690962099125,preint
C,124,202,Zero-calorie,186,52.60860058309038,-36.60860058309038,149.39139941690962,both
C,125,230,Zero-calorie,182.99999999999997,51.38921282798833,-4.3892128279883025,178.61078717201167,both
C,126,237,Zero-calorie,178.14285714285714,46.404518950437314,12.452623906705554,190.5954810495627,both
C,127,247,Zero-calorie,173.57142857142858,56.603498542274046,16.825072886297363,190.39650145772595,both
C,128,200,Zero-calorie,174.85714285714286,38.884110787172006,-13.741253644314867,161.115889212828,both
C,129,58,Zero-calorie,171.57142857142858,-116.97303206997084,3.4016034985422436,174.97303206997083,both
C,130,41,Zero-calorie,173.1428571428571,-128.91690962099125,-3.225947521865862,169.91690962099125,both
C,131,211,Zero-calorie,174.1428571428571,52.60860058309038,-15.751457725947489,158.39139941690962,both
C,132,207,Zero-calorie,176,51.38921282798833,-20.38921282798833,155.61078717201167,both
C,133,248,Zero-calorie,180.1428571428571,46.404518950437314,21.452623906705583,201.5954810495627,both
C,134,254,Zero-calorie,183.7142857142857,56.603498542274046,13.682215743440253,197.39650145772595,both
C,135,213,Zero-calorie,189.57142857142856,38.884110787172006,-15.45553935860056,174.115889212828,both
C,136,87,Zero-calorie,193.42857142857142,-116.97303206997084,10.54446064139941,203.97303206997083,both
C,137,66,Zero-calorie,197.99999999999997,-128.91690962099125,-3.0830903790087234,194.91690962099125,both
C,138,252,Zero-calorie,203.4285714285714,52.60860058309038,-4.037172011661767,199.39139941690962,both
C,139,234,Zero-calorie,207.7142857142857,51.38921282798833,-25.103498542274025,182.61078717201167,both
C,140,280,Zero-calorie,202.85714285714283,46.404518950437314,30.73833819241986,233.5954810495627,both
C,141,292,Zero-calorie,200.42857142857142,56.603498542274046,34.96793002915453,235.39650145772595,both
C,142,243,Zero-calorie,199.28571428571428,38.884110787172006,4.830174927113717,204.115889212828,both
C,143,53,Zero-calorie,200.71428571428572,-116.97303206997084,-30.741253644314895,169.97303206997083,both
C,144,49,Zero-calorie,194.57142857142856,-128.91690962099125,-16.654518950437307,177.91690962099125,both
C,145,244,Zero-calorie,184.71428571428572,52.60860058309038,6.677113702623899,191.39139941690962,wash
C,146,244,Zero-calorie,177.42857142857144,51.38921282798833,15.182215743440224,192.61078717201167,wash
C,147,237,Zero-calorie,189.42857142857144,46.404518950437314,1.1669096209912482,190.5954810495627,wash
C,148,223,Zero-calorie,191.57142857142858,56.603498542274046,-25.174927113702637,166.39650145772595,wash
C,149,192,Zero-calorie,195,38.884110787172006,-41.884110787172006,153.115889212828,wash
C,150,137,Zero-calorie,192.57142857142856,-116.97303206997084,61.40160349854227,253.97303206997083,wash
C,151,64,Zero-calorie,190.1428571428571,-128.91690962099125,2.774052478134138,192.91690962099125,wash
C,152,268,Zero-calorie,195.8571428571428,52.60860058309038,19.534256559766817,215.39139941690962,cal
C,153,227,Zero-calorie,200.57142857142856,51.38921282798833,-24.960641399416886,175.61078717201167,cal
C,154,220,Zero-calorie,192.85714285714283,46.404518950437314,-19.26166180758014,173.5954810495627,cal
