site,count,original,beverage,trend,seasonal,random,season_adjust,intervention
HF,85,0.09607927617406292,Zero-calorie,0.09365853805286908,-0.00321365395271808,0.00563439207391192,0.099292930126781,follow
HF,86,0.08199643493761141,Zero-calorie,0.09326115632913316,0.00239537688574331,-0.01366009827726506,0.0796010580518681,follow
HF,87,0.09399075500770417,Zero-calorie,0.09245792566295988,-0.00262918688316839,0.00416201622791269,0.09661994189087256,follow
HF,88,0.09075907590759076,Zero-calorie,0.09195950326634687,-0.00402462088559356,0.00282419352683743,0.09478369679318432,follow
HF,89,0.09802073515551368,Zero-calorie,0.090143796734847,0.00394819212851988,0.00392874629214679,0.09407254302699378,follow
HF,90,0.08078602620087336,Zero-calorie,0.09057683837697854,-0.00280360141975294,-0.00698721075635223,0.0835896276206263,follow
HF,91,0.10208421948107188,Zero-calorie,0.09117237469051424,0.00632749412696979,0.00458435066358786,0.0957567253541021,follow
HF,92,0.08336933045356372,Zero-calorie,0.0877761704084319,-0.00321365395271808,-0.00119318600215009,0.0865829844062818,follow
HF,93,0.08502772643253234,Zero-calorie,0.08819062004068298,0.00239537688574331,-0.00555827049389395,0.08263234954678902,follow
HF,94,0.098159509202454,Zero-calorie,0.08985128976708884,-0.00262918688316839,0.01093740631853355,0.1007886960856224,follow
HF,95,0.06698564593301436,Zero-calorie,0.08751455977197288,-0.00402462088559356,-0.01650429295336496,0.07101026681860792,follow
HF,96,0.10092188258127124,Zero-calorie,0.08850748293103286,0.00394819212851988,0.00846620752171847,0.09697369045275134,follow
HF,97,0.09241071428571428,Zero-calorie,0.08729427754437674,-0.00280360141975294,0.00792003816109049,0.09521431570546723,follow
HF,98,0.08572710951526032,Zero-calorie,0.07615525271598714,0.00632749412696979,0.00324436267230338,0.07939961538829052,follow
HF,99,0.09031979256698358,Zero-calorie,0.07047976618333213,-0.00321365395271808,0.02305368033636953,0.09353344651970166,follow
HF,100,0.07653528872593951,Zero-calorie,0.06691226397009448,0.00239537688574331,0.00722764787010171,0.0741399118401962,follow
HF,101,0.0201863354037267,Zero-calorie,0.06466999070699861,-0.00262918688316839,-0.0418544684201035,0.0228155222868951,follow
HF,102,0.0272572402044293,Zero-calorie,0.0632819100355994,-0.00402462088559356,-0.03200004894557653,0.03128186109002286,follow
HF,103,0.0759493670886076,Zero-calorie,0.06091975712920491,0.00394819212851988,0.01108141783088279,0.0720011749600877,follow
HF,104,0.07671480144404332,Zero-calorie,0.06272295961024069,-0.00280360141975294,0.01679544325355557,0.07951840286379626,follow
HF,105,0.07601054481546574,Zero-calorie,0.0727360228065337,0.00632749412696979,-0.00305297211803774,0.06968305068849595,follow
HF,106,0.07378472222222222,Zero-calorie,0.07719635022929275,-0.00321365395271808,-1.9797405435244275e-4,0.0769983761749403,follow
HF,107,0.08915770609318996,Zero-calorie,0.07728383580054381,0.00239537688574331,0.00947849340690283,0.08676232920744664,follow
HF,108,0.09027777777777778,Zero-calorie,0.07713470980706065,-0.00262918688316839,0.01577225485388553,0.09290696466094618,follow
HF,109,0.05847953216374269,Zero-calorie,0.0775772593489072,-0.00402462088559356,-0.01507310629957095,0.06250415304933625,follow
HF,110,0.07656176608736497,Zero-calorie,0.07523038595699016,0.00394819212851988,-0.00261681199814509,0.07261357395884507,preint
HF,111,0.07567091948966125,Zero-calorie,0.07379464295381931,-0.00280360141975294,0.00467987795559488,0.07847452090941419,preint
HF,112,0.079108391608391615,Zero-calorie,0.06957870074250061,0.00632749412696979,0.00320219673892122,0.07278089748142183,preint
HF,113,0.05735660847880299,Zero-calorie,0.07671776051313933,-0.00321365395271808,-0.01614749808161825,0.06057026243152108,preint
HF,114,0.07910750507099391,Zero-calorie,0.07625046584265847,0.00239537688574331,4.616623425921229e-4,0.0767121281852506,preint
HF,115,0.0607661822985469,Zero-calorie,0.07552652557446737,-0.00262918688316839,-0.01213115639275207,0.0633953691817153,preint
HF,116,0.10845295055821372,Zero-calorie,0.07501208602628548,-0.00402462088559356,0.0374654854175218,0.11247757144380728,preint
HF,117,0.07329070339399901,Zero-calorie,0.07875822330625387,0.00394819212851988,-0.00941571204077475,0.06934251126547912,preint
HF,118,0.07060333761232349,Zero-calorie,0.07936191305801665,-0.00280360141975294,-0.00595497402594022,0.07340693903207643,preint
HF,119,0.07550731477111845,Zero-calorie,0.07652110175031768,0.00632749412696979,-0.00734128110616902,0.06917982064414865,preint
HF,120,0.08357956943858168,Zero-calorie,0.07142643661734187,-0.00321365395271808,0.01536678677395789,0.08679322339129976,preint
HF,121,0.08333333333333333,Zero-calorie,0.07205992448725805,0.00239537688574331,0.00887803196033196,0.08093795644759001,preint
HF,122,0.04088050314465408,Zero-calorie,0.06998615576003171,-0.00262918688316839,-0.02647646573220923,0.04350969002782248,preint
HF,123,0.07279029462738301,Zero-calorie,0.06736826332181024,-0.00402462088559356,0.00944665219116633,0.07681491551297658,preint
HF,124,0.07772511848341232,Zero-calorie,0.06696262736572786,0.00394819212851988,0.00681429898916456,0.07377692635489243,cal
HF,125,0.05608695652173913,Zero-calorie,0.06770009049257153,-0.00280360141975294,-0.00880953255107945,0.05889055794149207,cal
HF,126,0.05718206770356816,Zero-calorie,0.06626239589849701,0.00632749412696979,-0.01540782232189864,0.05085457357659836,cal
HF,127,0.08074011774600505,Zero-calorie,0.06544193603833898,-0.00321365395271808,0.01851183566038415,0.08395377169872313,cal
HF,128,0.08849557522123894,Zero-calorie,0.06655118106090933,0.00239537688574331,0.01954901727458628,0.08610019833549562,cal
HF,129,0.03081664098613251,Zero-calorie,0.06824372764476026,-0.00262918688316839,-0.03479789977545935,0.03344582786930091,cal
HF,130,0.06704707560627675,Zero-calorie,0.07257261840934649,-0.00402462088559356,-0.00150092191747618,0.07107169649187031,cal
HF,131,0.0854898336414048,Zero-calorie,0.07013562776526995,0.00394819212851988,0.01140601374761496,0.08154164151288491,cal
HF,132,0.06793478260869565,Zero-calorie,0.06552194867478839,-0.00280360141975294,0.0052164353536602,0.07073838402844859,cal
HF,133,0.08748430305567183,Zero-calorie,0.07477503357592911,0.00632749412696979,0.00638177535277291,0.08115680892870203,cal
HF,134,0.06368118323746919,Zero-calorie,0.07601256265786253,-0.00321365395271808,-0.00911772546767526,0.06689483719018727,cal
HF,135,0.05619982158786797,Zero-calorie,0.0741461080479504,0.00239537688574331,-0.02034166334582574,0.05380444470212466,cal
HF,136,0.09558823529411764,Zero-calorie,0.0742663350049963,-0.00262918688316839,0.02395108717228974,0.09821742217728605,cal
HF,137,0.07570977917981073,Zero-calorie,0.07089624221365674,-0.00402462088559356,0.00883815785174754,0.07973440006540429,cal
HF,138,0.0724246513720198,Zero-calorie,0.07022293874659814,0.00394819212851988,-0.00174647950309823,0.0684764592434999,cal
HF,139,0.06877637130801688,Zero-calorie,0.07675749960159065,-0.00280360141975294,-0.00517752687382082,0.07157997272776982,cal
HF,140,0.06389365351629503,Zero-calorie,0.06892501878317633,0.00632749412696979,-0.01135885939385109,0.05756615938932524,cal
HF,141,0.05896805896805897,Zero-calorie,0.06321137685952989,-0.00321365395271808,-0.00102966393875283,0.06218171292077706,cal
HF,142,0.10194174757281552,Zero-calorie,0.0652817348184776,0.00239537688574331,0.03426463586859461,0.0995463706870722,cal
HF,143,0.04076086956521739,Zero-calorie,0.06350572132321394,-0.00262918688316839,-0.02011566487482815,0.04339005644838579,cal
HF,144,0.03571428571428571,Zero-calorie,0.0630379806818216,-0.00402462088559356,-0.02329907408194233,0.03973890659987927,cal
HF,145,0.0869171570846537,Zero-calorie,0.06327198091582183,0.00394819212851988,0.01969698404031197,0.0829689649561338,wash
HF,146,0.05634427684117125,Zero-calorie,0.05541128698833803,-0.00280360141975294,0.00373659127258615,0.05914787826092419,wash
HF,147,0.06061946902654867,Zero-calorie,0.06572697866431715,0.00632749412696979,-0.01143500376473826,0.05429197489957888,wash
HF,148,0.06060606060606061,Zero-calorie,0.06372017594322871,-0.00321365395271808,9.953861554998222e-5,0.06381971455877869,wash
HF,149,0.04691689008042895,Zero-calorie,0.06189035114697599,0.00239537688574331,-0.01736883795229035,0.04452151319468563,wash
HF,150,0.11297071129707112,Zero-calorie,0.05942409156539651,-0.00262918688316839,0.05617580661484302,0.11559989818023954,wash
HF,151,0.02166666666666666,Zero-calorie,0.05776564850128339,-0.00402462088559356,-0.03207436094902316,0.02569128755226023,wash
HF,152,0.07410838351088467,Zero-calorie,0.056036602908889,0.00394819212851988,0.01412358847347577,0.07016019138236478,both
HF,153,0.03908045977011494,Zero-calorie,0.05942844767779891,-0.00280360141975294,-0.01754438648793103,0.04188406118986788,both
HF,154,0.04901036757775683,Zero-calorie,0.04541562497549624,0.00632749412696979,-0.00273275152470919,0.04268287345078704,both
HF,155,0.04850274145929987,Zero-calorie,0.046181390741262,-0.00321365395271808,0.00553500467075595,0.05171639541201796,both
HF,156,0.07065980346279832,Zero-calorie,0.04353460246879914,0.00239537688574331,0.02472982410825586,0.068264426577055,both
HF,157,0.01488095238095238,Zero-calorie,0.04505746313436354,-0.00262918688316839,-0.02754732387024276,0.01751013926412078,both
HF,158,0.02702702702702703,Zero-calorie,0.0471547401045598,-0.00402462088559356,-0.0161030921919392,0.03105164791262059,both
HF,159,0.05558086560364465,Zero-calorie,0.04957506649294703,0.00394819212851988,0.00205760698217773,0.05163267347512476,both
HF,160,0.04974048442906574,Zero-calorie,0.0456608765108819,-0.00280360141975294,0.00688320933793678,0.05254408584881868,both
HF,161,0.06369130636913063,Zero-calorie,0.05551373069603423,0.00632749412696979,0.00185008154612661,0.05736381224216084,both
HF,162,0.06544502617801047,Zero-calorie,0.06352085870316224,-0.00321365395271808,0.00513782142756631,0.06865868013072855,both
HF,163,0.04326047358834244,Zero-calorie,0.06253958415891457,0.00239537688574331,-0.02167448745631545,0.04086509670259912,both
HF,164,0.08385093167701864,Zero-calorie,0.06331919953880752,-0.00262918688316839,0.02316091902137952,0.08648011856018704,both
HF,165,0.08307692307692308,Zero-calorie,0.06258341970488504,-0.00402462088559356,0.0245181242576316,0.08710154396251664,both
HF,166,0.04871194379391101,Zero-calorie,0.05825209580657677,0.00394819212851988,-0.01348834414118564,0.04476375166539112,both
HF,167,0.05519779208831647,Zero-calorie,0.0603871862754177,-0.00280360141975294,-0.00238579276734829,0.05800139350806941,both
HF,168,0.05854084753167322,Zero-calorie,0.05732312405010705,0.00632749412696979,-0.00510977064540361,0.05221335340470343,both
HF,169,0.03512575888985256,Zero-calorie,0.05503200734558251,-0.00321365395271808,-0.01669259450301186,0.03833941284257065,both
HF,170,0.05820610687022901,Zero-calorie,0.0582278971103098,0.00239537688574331,-0.0024171671258241,0.05581072998448569,both
HF,171,0.06240249609984399,Zero-calorie,0.05633165471514366,-0.00262918688316839,0.00870002826786874,0.0650316829830124,both
HF,172,0.0670391061452514,Zero-calorie,0.05504718357484028,-0.00402462088559356,0.01601654345600467,0.07106372703084496,both
HF,173,0.07108317214700194,Zero-calorie,0.05518123430206272,0.00394819212851988,0.01195374571641932,0.06713498001848205,wash
HF,174,0.04192409532215357,Zero-calorie,0.05495996529146343,-0.00280360141975294,-0.01023226854955691,0.04472769674190652,wash
HF,175,0.04954954954954955,Zero-calorie,0.05656671649160262,0.00632749412696979,-0.01334466106902286,0.04322205542257976,wash
HF,176,0.03606411398040961,Zero-calorie,0.05944270884679227,-0.00321365395271808,-0.02016494091366456,0.0392777679331277,wash
HF,177,0.05665722379603399,Zero-calorie,0.05822080324515784,0.00239537688574331,-0.00395895633486716,0.05426184691029068,wash
HF,178,0.07364975450081833,Zero-calorie,0.05937152896250829,-0.00262918688316839,0.01690741242147844,0.07627894138398673,wash
HF,179,0.08717105263157894,Zero-calorie,0.06127297508706199,-0.00402462088559356,0.02992269843011051,0.0911956735171725,wash
HF,180,0.06252983293556086,Zero-calorie,0.06377514037137139,0.00394819212851988,-0.00519349956433041,0.05858164080704097,excer
HF,181,0.04997917534360683,Zero-calorie,0.06729915142976928,-0.00280360141975294,-0.0145163746664095,0.05278277676335977,excer
HF,182,0.06285967242142541,Zero-calorie,0.06660174483100317,0.00632749412696979,-0.01006956653654755,0.05653217829445562,excer
HF,183,0.05357927097057532,Zero-calorie,0.05909811863954026,-0.00321365395271808,-0.00230519371624685,0.05679292492329341,excer
HF,184,0.08132530120481928,Zero-calorie,0.06096037262870707,0.00239537688574331,0.01796955169036888,0.07892992431907596,excer
HF,185,0.06876790830945559,Zero-calorie,0.06205359007013301,-0.00262918688316839,0.00934350512249097,0.071397095192624,excer
HF,186,0.03464566929133858,Zero-calorie,0.06713833447607365,-0.00402462088559356,-0.0284680442991415,0.03867029017693214,excer
HF,187,0.0755656108597285,Zero-calorie,0.06644577767152049,0.00394819212851988,0.00517164105968812,0.07161741873120861,excer
HF,188,0.05763169743358847,Zero-calorie,0.0625389164604424,-0.00280360141975294,-0.00210361760710098,0.06043529885334142,excer
HF,189,0.09845288326300984,Zero-calorie,0.06899803854736777,0.00632749412696979,0.02312735058867227,0.09212538913604004,excer
HF,190,0.04873137333870318,Zero-calorie,0.07769087086224734,-0.00321365395271808,-0.02574584357082606,0.05194502729142127,excer
HF,191,0.05397727272727273,Zero-calorie,0.07325913071715726,0.00239537688574331,-0.02167723487562784,0.05158189584152941,excer
HF,192,0.11398176291793312,Zero-calorie,0.07138937820437291,-0.00262918688316839,0.04522157159672863,0.11661094980110154,excer
HF,193,0.09549549549549548,Zero-calorie,0.0672636100648961,-0.00402462088559356,0.03225650631619295,0.09952011638108904,excer
HF,194,0.04454342984409799,Zero-calorie,0.06817648927047819,0.00394819212851988,-0.02758125155490008,0.04059523771557811,excer
HF,195,0.04454342984409799,Zero-calorie,0.07051708542131531,-0.00280360141975294,-0.02317005415746437,0.04734703126385094,excer
HF,196,0.06957250628667226,Zero-calorie,0.05946045726927608,0.00632749412696979,0.00378455489042638,0.06324501215970246,excer
HF,197,0.05512152777777777,Zero-calorie,0.04979339890656555,-0.00321365395271808,0.00854178282393031,0.05833518173049586,excer
HF,198,0.07036144578313253,Zero-calorie,0.0525515785892358,0.00239537688574331,0.0154144903081534,0.06796606889738921,excer
HF,199,0.03658536585365853,Zero-calorie,0.05572099194126046,-0.00262918688316839,-0.01650643920443353,0.03921455273682693,excer
HF,200,0.02782608695652174,Zero-calorie,0.05555007223974562,-0.00402462088559356,-0.02369936439763032,0.0318507078421153,excer
HF,201,0.06385068762278978,Zero-calorie,0.05420728915359733,0.00394819212851988,0.00569520634067256,0.05990249549426989,wash
HF,202,0.06672932330827068,Zero-calorie,0.05124500663669183,-0.00280360141975294,0.01828791809133179,0.06953292472802362,wash
HF,203,0.06837606837606838,Zero-calorie,0.06012225646469511,0.00632749412696979,0.00192631778440347,0.06204857424909859,wash
HF,204,0.0457220461747397,Zero-calorie,0.06734113103593828,-0.00321365395271808,-0.01840543090848048,0.04893570012745779,wash
HF,205,0.04962546816479401,Zero-calorie,0.0644015690223614,0.00239537688574331,-0.0171714777433107,0.04723009127905069,wash
HF,206,0.09872611464968152,Zero-calorie,0.05964577582107013,-0.00262918688316839,0.0417095257117798,0.10135530153284994,wash
HF,207,0.07835820895522388,Zero-calorie,0.05770555470276682,-0.00402462088559356,0.02467727513805062,0.08238282984081745,wash
HF,208,0.04327375352775164,Zero-calorie,0.0599427072236809,0.00394819212851988,-0.02061714582444913,0.03932556139923176,follow
HF,209,0.03343877089923181,Zero-calorie,0.06120521022243296,-0.00280360141975294,-0.0249628379034482,0.03624237231898476,follow
HF,210,0.0547945205479452,Zero-calorie,0.05322742908036868,0.00632749412696979,-0.00476040265939326,0.04846702642097541,follow
HF,211,0.06138211382113821,Zero-calorie,0.04607891123973619,-0.00321365395271808,0.0185168565341201,0.0645957677738563,follow
HF,212,0.05846298915605846,Zero-calorie,0.04394245846017116,0.00239537688574331,0.01212515381014398,0.05606761227031515,follow
HF,213,0.04288164665523156,Zero-calorie,0.04321100319896612,-0.00262918688316839,0.00229983033943383,0.04551083353839996,follow
HF,214,0.02831858407079646,Zero-calorie,0.03942872655937344,-0.00402462088559356,-0.00708552160298341,0.03234320495639002,follow
HF,215,0.02831858407079646,Zero-calorie,0.03470536516646747,0.00394819212851988,-0.0103349732241909,0.02437039194227657,follow
HF,216,0.02831858407079646,Zero-calorie,0.03039902158285861,-0.00280360141975294,7.231639076907895e-4,0.0311221854905494,follow
HF,217,0.02831858407079646,Zero-calorie,0.02831858407079645,0.00632749412696979,-0.00632749412696978,0.02199108994382666,follow
HF,218,0.02831858407079646,Zero-calorie,0.02831858407079645,-0.00321365395271808,0.00321365395271809,0.03153223802351455,follow
HF,219,0.02831858407079646,Zero-calorie,NA,0.00239537688574331,NA,0.02592320718505314,follow
HF,220,0.02831858407079646,Zero-calorie,NA,-0.00262918688316839,NA,0.03094777095396485,follow
HF,221,0.02831858407079646,Zero-calorie,NA,-0.00402462088559356,NA,0.03234320495639002,follow
NS,20,0.26709499770536943,Zero-calorie,NA,-0.00237339638117213,NA,0.26946839408654155,preint
NS,21,0.32800365463682046,Zero-calorie,NA,-0.00910482908047854,NA,0.337108483717299,preint
NS,22,0.38750565866908104,Zero-calorie,NA,-7.894673345747476e-4,NA,0.3882951260036558,dismes
NS,23,0.3206071757129715,Zero-calorie,0.21995982404534709,-0.00488136652567988,0.10552871819330428,0.32548854223865137,dismes
NS,24,0.01335311572700296,Zero-calorie,0.21699343512020255,0.01186607904701948,-0.2155063984402191,0.00148703667998347,dismes
NS,25,0.0594059405940594,Zero-calorie,0.21419207882693417,8.966178375216132e-4,-0.1556827560703964,0.05850932275653779,dismes
NS,26,0.16374822527212493,Zero-calorie,0.21737558612995256,0.0043863624373642,-0.05801372329519183,0.15936186283476073,dismes
NS,27,0.2463302752293578,Zero-calorie,0.2395047288156139,-0.00237339638117213,0.00919894279491598,0.24870367161052992,dismes
NS,28,0.3083941605839416,Zero-calorie,0.3102751916667751,-0.00910482908047854,0.00722379799764505,0.31749898966442014,dismes
NS,29,0.4097902097902098,Zero-calorie,0.37050472275731633,-7.894673345747476e-4,0.04007495436746822,0.41057967712478455,dismes
NS,30,0.47551117451260105,Zero-calorie,0.40180399589771304,-0.00488136652567988,0.0785885451405679,0.48039254103828094,dismes
NS,31,0.5087463556851312,Zero-calorie,0.4000555150207918,0.01186607904701948,0.0968247616173199,0.4968802766381117,dismes
NS,32,0.4810126582278481,Zero-calorie,0.3707193931242596,8.966178375216132e-4,0.1093966472660669,0.4801160403903265,dismes
NS,33,0.382843137254902,Zero-calorie,0.32615783847096186,0.0043863624373642,0.05229893634657595,0.3784567748175378,dismes
NS,34,0.2340909090909091,Zero-calorie,0.2726716754321613,-0.00237339638117213,-0.03620736996008009,0.2364643054720812,dismes
NS,35,0.10304130730821606,Zero-calorie,0.2139555833411652,-0.00910482908047854,-0.1018094469524706,0.1121461363886946,dismes
NS,36,0.09785932721712538,Zero-calorie,0.16156601992086037,-7.894673345747476e-4,-0.06291722536916024,0.09864879455170011,dismes
